1622697469.368806,0
1622697469.557165,0
1622697469.669500,0
1622697469.785953,0
1622697469.896550,0
1622697470.018991,0
1622697470.122545,0
1622697470.231746,0
1622697470.334259,0
1622697470.440252,0
1622697470.551391,7
1622697470.654830,9
1622697470.758088,9
1622697470.861572,9
1622697470.968434,10
1622697471.072965,9
1622697471.177643,9
1622697471.281430,7
1622697471.411892,5
1622697471.514817,1
1622697471.619806,9
1622697471.723083,10
1622697471.826504,9
1622697471.929895,10
1622697472.063898,10
1622697472.169441,10
1622697472.275809,10
1622697472.378897,11
1622697472.481992,9
1622697472.585703,2
1622697472.693234,5
1622697472.815511,8
1622697472.924829,7
1622697473.031096,7
1622697473.135799,8
1622697473.240326,9
1622697473.360060,9
1622697473.484358,9
1622697473.590500,7
1622697473.696588,5
1622697473.803381,1
1622697473.907962,0
1622697474.011794,0
1622697474.117633,0
1622697474.223145,0
1622697474.325870,0
1622697474.428929,0
1622697474.532107,0
1622697474.637476,0
1622697474.740916,0
1622697474.844555,0
1622697474.950671,0
1622697475.053535,0
1622697475.157450,0
1622697475.260078,0
1622697475.365297,0
1622697475.469777,0
1622697475.572990,0
1622697475.675805,0
1622697475.781496,0
1622697475.885352,0
1622697475.990361,0
1622697476.107388,0
1622697476.235509,0
1622697476.341401,0
1622697476.448580,1
1622697476.553488,1
1622697476.657811,0
1622697476.764572,0
1622697476.867348,0
1622697476.970390,0
1622697477.074313,0
1622697477.177549,0
1622697477.281880,0
1622697477.385194,0
1622697477.490718,0
1622697477.594848,0
1622697477.701512,0
1622697477.806407,0
1622697477.909730,0
1622697478.012853,0
1622697478.117520,0
1622697478.226391,0
1622697478.329435,0
1622697478.434228,0
1622697478.537264,0
1622697478.685670,0
1622697478.789393,0
1622697478.892828,3
1622697478.996952,9
1622697479.104073,10
1622697479.207564,9
1622697479.310388,9
1622697479.413970,10
1622697479.524447,10
1622697479.628824,9
1622697479.732228,10
1622697479.835839,10
1622697479.942966,10
1622697480.048371,4
1622697480.151797,1
1622697480.254989,6
1622697480.357810,7
1622697480.460619,8
1622697480.563698,8
1622697480.667494,9
1622697480.770806,9
1622697480.874261,10
1622697480.981534,9
1622697481.085256,6
1622697481.193104,3
1622697481.296737,0
1622697481.399384,7
1622697481.502975,10
1622697481.607351,7
1622697481.714057,10
1622697481.817644,9
1622697481.921400,10
1622697482.025131,8
1622697482.130121,11
1622697482.234598,9
1622697482.338634,5
1622697482.442125,1
1622697482.545973,0
1622697482.651324,1
1622697482.755566,0
1622697482.865267,1
1622697482.970886,0
1622697483.077851,0
1622697483.181247,0
1622697483.301882,1
1622697483.404674,0
1622697483.509619,0
1622697483.615984,1
1622697483.720915,1
1622697483.833225,0
1622697483.936530,0
1622697484.046211,0
1622697484.157970,0
1622697484.261313,1
1622697484.364836,1
1622697484.471751,1
1622697484.574884,1
1622697484.678136,1
1622697484.784697,0
1622697484.893187,1
1622697485.002850,1
1622697485.110645,0
