1622694083.634505,0
1622694083.740536,0
1622694083.844186,0
1622694083.952907,0
1622694084.057390,0
1622694084.160165,0
1622694084.264073,0
1622694084.367377,0
1622694084.471313,0
1622694084.574816,0
1622694084.680116,0
1622694084.783268,5
1622694084.893265,19
1622694084.999518,20
1622694085.109581,19
1622694085.212769,20
1622694085.316145,18
1622694085.438096,18
1622694085.541748,17
1622694085.646697,12
1622694085.751768,4
1622694085.854802,0
1622694085.964977,10
1622694086.083811,15
1622694086.186720,18
1622694086.316565,16
1622694086.420373,17
1622694086.524975,19
1622694086.628973,18
1622694086.735116,19
1622694086.839195,18
1622694086.942976,15
1622694087.057818,8
1622694087.161252,2
1622694087.264370,1
1622694087.372947,1
1622694087.476331,0
1622694087.583002,0
1622694087.692376,0
1622694087.812307,0
1622694087.916360,1
1622694088.019690,1
1622694088.123824,4
1622694088.228062,10
1622694088.336616,17
1622694088.445613,17
1622694088.553010,18
1622694088.657275,19
1622694088.760889,17
1622694088.865539,17
1622694088.972528,16
1622694089.076236,10
1622694089.179684,3
1622694089.285482,1
1622694089.388267,1
1622694089.511491,1
1622694089.619573,0
1622694089.723068,0
1622694089.837337,1
1622694089.944067,0
1622694090.047801,0
1622694090.157282,0
1622694090.280150,0
1622694090.383748,0
1622694090.486941,0
1622694090.590802,0
1622694090.694587,0
1622694090.802123,1
1622694090.927858,1
1622694091.033235,0
1622694091.157289,0
1622694091.260889,0
1622694091.365583,0
1622694091.469961,0
1622694091.574055,0
1622694091.681068,0
1622694091.785452,0
1622694091.891863,0
1622694092.000440,0
1622694092.104015,0
1622694092.218608,0
1622694092.326764,0
1622694092.432775,0
1622694092.548908,0
1622694092.652798,0
1622694092.774770,0
1622694092.890453,0
1622694093.000351,1
1622694093.104473,1
1622694093.210179,0
1622694093.323992,0
1622694093.427524,0
1622694093.542693,0
1622694093.647370,0
1622694093.756529,0
1622694093.874248,0
1622694094.000656,1
1622694094.115999,0
1622694094.241050,0
1622694094.348952,0
1622694094.453403,0
1622694094.570121,0
1622694094.686464,0
1622694094.790242,0
1622694094.893136,2
1622694094.997673,7
1622694095.101720,14
1622694095.218992,16
1622694095.322919,17
1622694095.434977,17
1622694095.538178,16
1622694095.641068,18
1622694095.745033,18
1622694095.852631,11
1622694095.956680,5
1622694096.059947,1
1622694096.173746,8
1622694096.286512,15
1622694096.400653,16
1622694096.596702,17
1622694096.708331,19
1622694096.825336,19
1622694096.928781,18
1622694097.032327,14
1622694097.144566,7
1622694097.249740,2
1622694097.367930,4
1622694097.472537,13
1622694097.591822,17
1622694097.696551,18
1622694097.802821,19
1622694097.911909,19
1622694098.022504,18
1622694098.127796,18
1622694098.231174,15
1622694098.334487,9
1622694098.440279,0
1622694098.545199,1
1622694098.648149,0
1622694098.752129,1
1622694098.913682,0
1622694099.022486,0
1622694099.127631,0
1622694099.247847,1
1622694099.386190,0
1622694099.490284,0
1622694099.593462,0
1622694099.700435,0
1622694099.804103,0
1622694099.911152,0
1622694100.014262,0
1622694100.121648,0
1622694100.225992,0
1622694100.358879,0
1622694100.483476,1
1622694100.587824,0
1622694100.783631,0
1622694100.901428,0
1622694101.005249,1
1622694101.108734,1
1622694101.223245,1
1622694101.338922,0
1622694101.452510,0
1622694101.556665,1
1622694101.659726,1
1622694101.763575,1
1622694101.868899,0
1622694101.977731,1
1622694102.081070,1
1622694102.186380,1
1622694102.289433,0
1622694102.398296,0
1622694102.507963,0
1622694102.611681,0
1622694102.724715,0
1622694102.830764,0
1622694102.936102,0
1622694103.046339,0
1622694103.158485,0
1622694103.262068,0
1622694103.364868,0
1622694103.468727,0
1622694103.572777,9
1622694103.675587,14
1622694103.780727,18
1622694103.886670,17
1622694103.992801,18
1622694104.095900,18
1622694104.200490,19
1622694104.304470,18
1622694104.407271,11
1622694104.511638,5
1622694104.615435,5
1622694104.722978,12
1622694104.826432,17
1622694104.938352,17
1622694105.045477,19
1622694105.156380,18
1622694105.261519,18
1622694105.370297,18
1622694105.474834,12
1622694105.591927,6
1622694105.696015,1
1622694105.799768,1
1622694105.904706,1
1622694106.008663,1
1622694106.112009,0
1622694106.220121,0
1622694106.328861,0
1622694106.434643,7
1622694106.539614,14
1622694106.654016,17
1622694106.757484,17
1622694106.869280,18
1622694106.973407,17
1622694107.076761,18
1622694107.180643,19
1622694107.285764,15
1622694107.389143,11
1622694107.492882,5
1622694107.597295,0
1622694107.700218,0
1622694107.803435,0
1622694107.906206,0
1622694108.009589,0
1622694108.113242,0
1622694108.216885,0
1622694108.322538,0
1622694108.425345,0
1622694108.528830,0
1622694108.631705,0
1622694108.735031,0
1622694108.837889,0
1622694108.941981,0
1622694109.046130,0
1622694109.149265,0
1622694109.252625,0
1622694109.356062,0
1622694109.458919,0
1622694109.562583,0
1622694109.666163,0
1622694109.768958,0
1622694109.872908,0
1622694109.975822,0
1622694110.079860,0
1622694110.187895,0
1622694110.291723,0
1622694110.394922,0
1622694110.499112,0
1622694110.602128,0
1622694110.705524,0
1622694110.808705,0
1622694110.911970,0
1622694111.015869,0
1622694111.119523,0
1622694111.222888,0
1622694111.327143,0
1622694111.430050,1
1622694111.533137,1
1622694111.637222,0
1622694111.740971,0
1622694111.847293,0
1622694111.952306,0
1622694112.057016,0
1622694112.161817,0
1622694112.265056,0
1622694112.368753,0
1622694112.472614,0
1622694112.576972,0
1622694112.689355,8
1622694112.795663,17
1622694112.910610,17
1622694113.016246,17
1622694113.120744,19
1622694113.225077,18
1622694113.328773,18
1622694113.431925,13
1622694113.535456,8
1622694113.638658,0
1622694113.742095,9
1622694113.847108,15
1622694113.951408,18
1622694114.056736,18
1622694114.162688,19
1622694114.266998,18
1622694114.370028,18
1622694114.473862,14
1622694114.577444,9
1622694114.686863,1
1622694114.790299,7
1622694114.894244,15
1622694114.997869,17
1622694115.101245,18
1622694115.205623,18
1622694115.308714,18
1622694115.412573,18
1622694115.515846,15
1622694115.619444,9
1622694115.723177,2
1622694115.826989,0
1622694115.929996,0
1622694116.033520,1
1622694116.136471,1
1622694116.239512,1
1622694116.342691,0
1622694116.445654,0
1622694116.548529,0
1622694116.652007,0
1622694116.754908,0
1622694116.857819,0
1622694116.961038,0
1622694117.063815,0
1622694117.168910,0
1622694117.271728,0
1622694117.375946,0
1622694117.479391,0
1622694117.592037,0
1622694117.695148,0
1622694117.799187,0
1622694117.902226,0
1622694118.019492,0
1622694118.123145,0
1622694118.232460,0
1622694118.336907,0
1622694118.440830,0
1622694118.545049,0
1622694118.649323,0
1622694118.752330,0
1622694118.855674,0
1622694118.959260,0
1622694119.063621,0
1622694119.167958,1
1622694119.272036,0
1622694119.375628,0
1622694119.480033,0
1622694119.583795,0
1622694119.689064,0
1622694119.793889,0
1622694119.898107,0
1622694120.003035,0
1622694120.108736,0
1622694120.213660,0
1622694120.318236,0
1622694120.432554,0
1622694120.555820,0
1622694120.660407,0
1622694120.766531,0
1622694120.870508,7
1622694120.974050,12
1622694121.079545,17
1622694121.204748,16
1622694121.309214,18
1622694121.412439,17
1622694121.520766,18
1622694121.623809,18
1622694121.729612,14
1622694121.834645,8
1622694121.937909,0
1622694122.043154,9
1622694122.147349,16
1622694122.251371,18
1622694122.356343,19
1622694122.459776,19
1622694122.564956,19
1622694122.668337,19
1622694122.772966,16
1622694122.877768,9
1622694122.994984,0
1622694123.101817,8
1622694123.205256,15
1622694123.308900,18
1622694123.412789,18
1622694123.516245,18
1622694123.619572,18
1622694123.725985,18
1622694123.829522,15
1622694123.933692,9
1622694124.038297,2
1622694124.147457,0
1622694124.254122,0
1622694124.359739,0
1622694124.464827,1
1622694124.569404,1
1622694124.672647,1
1622694124.776169,1
1622694124.879304,0
1622694124.983178,0
1622694125.087526,0
1622694125.192713,0
1622694125.297657,0
1622694125.400657,0
1622694125.509471,0
1622694125.614625,0
1622694125.721258,0
1622694125.825007,0
1622694125.929239,0
1622694126.034483,0
1622694126.137383,0
1622694126.241278,0
1622694126.344940,0
1622694126.449215,0
1622694126.552281,0
1622694126.657227,0
1622694126.761324,0
1622694126.866040,0
1622694126.969058,0
1622694127.080572,0
1622694127.186706,0
1622694127.291952,0
1622694127.396105,0
1622694127.500030,0
1622694127.603711,0
1622694127.708656,0
1622694127.812897,0
1622694127.916939,0
1622694128.027511,1
1622694128.130869,1
1622694128.233920,0
1622694128.337329,0
1622694128.440540,0
1622694128.543529,0
1622694128.646626,0
1622694128.751972,0
1622694128.860357,0
1622694128.963961,0
1622694129.067427,0
1622694129.174463,9
1622694129.280195,16
1622694129.387212,18
1622694129.491286,18
1622694129.594691,19
1622694129.698131,19
1622694129.801702,19
1622694129.909527,15
1622694130.013019,9
1622694130.120904,0
1622694130.224268,7
1622694130.328624,15
1622694130.431725,17
1622694130.536685,18
1622694130.641338,18
1622694130.744066,18
1622694130.847807,18
1622694130.951401,15
1622694131.055923,9
1622694131.184470,2
1622694131.288835,9
1622694131.392402,15
1622694131.497198,18
1622694131.600741,18
1622694131.704127,19
1622694131.812810,18
1622694131.916811,19
1622694132.020616,16
1622694132.129748,9
1622694132.233550,1
1622694132.337112,0
1622694132.440741,0
1622694132.546526,0
1622694132.650927,0
1622694132.755031,0
1622694132.858107,0
1622694132.962162,0
1622694133.069015,0
1622694133.180315,0
1622694133.284116,0
1622694133.388459,0
1622694133.491986,0
1622694133.596762,0
1622694133.702341,1
1622694133.805875,1
1622694133.909122,1
1622694134.013304,0
1622694134.117030,0
1622694134.220923,0
1622694134.325639,0
1622694134.428587,0
1622694134.532708,0
1622694134.636224,0
1622694134.740246,0
1622694134.845730,0
1622694134.951252,0
1622694135.054815,0
1622694135.158078,0
1622694135.261258,0
1622694135.364931,0
1622694135.469218,0
1622694135.575655,0
1622694135.680920,0
1622694135.785682,1
