1622697258.201604,0
1622697258.314969,0
1622697258.418870,0
1622697258.524018,0
1622697258.646068,0
1622697258.754552,0
1622697258.857498,0
1622697258.962039,0
1622697259.065118,0
1622697259.172264,0
1622697259.276944,8
1622697259.381216,10
1622697259.510396,7
1622697259.623449,9
1622697259.729151,9
1622697259.841535,10
1622697259.959999,8
1622697260.171993,9
1622697260.276021,10
1622697260.380226,8
1622697260.483742,4
1622697260.588991,2
1622697260.706499,7
1622697260.810535,7
1622697260.916638,8
1622697261.019607,8
1622697261.123623,8
1622697261.226520,10
1622697261.333476,9
1622697261.437423,9
1622697261.543126,9
1622697261.647633,7
1622697261.765148,3
1622697261.881675,1
1622697262.001498,5
1622697262.110373,9
1622697262.214354,7
1622697262.338943,8
1622697262.442497,9
1622697262.545883,10
1622697262.648995,10
1622697262.753157,9
1622697262.855932,7
1622697262.960500,3
1622697263.063299,0
1622697263.168479,0
1622697263.271240,0
1622697263.377988,0
1622697263.480781,0
1622697263.586456,0
1622697263.690124,0
1622697263.796590,0
1622697263.899786,0
1622697264.003472,0
1622697264.106102,0
1622697264.211572,0
1622697264.314484,0
1622697264.420404,0
1622697264.523538,0
1622697264.630133,0
1622697264.733454,0
1622697264.841833,0
1622697264.945750,0
1622697265.049314,0
1622697265.152822,0
1622697265.256247,0
1622697265.359602,0
1622697265.464412,0
1622697265.567502,0
1622697265.673315,0
1622697265.776731,1
1622697265.881147,1
1622697265.984652,0
1622697266.090532,0
1622697266.193532,0
1622697266.300392,0
1622697266.403209,0
1622697266.509226,0
1622697266.612804,0
1622697266.717472,0
1622697266.821006,0
1622697266.924610,0
1622697267.028776,0
1622697267.133577,0
1622697267.237085,0
1622697267.353600,0
1622697267.467224,0
1622697267.573204,0
1622697267.704639,0
1622697267.812074,1
1622697267.914631,1
1622697268.017459,0
1622697268.122069,6
1622697268.224870,10
1622697268.332286,9
1622697268.439471,8
1622697268.542771,10
1622697268.646400,9
1622697268.750388,10
1622697268.853434,9
1622697268.956237,8
1622697269.059725,5
1622697269.178005,0
1622697269.281551,8
1622697269.386306,10
1622697269.525240,9
1622697269.641240,10
1622697269.755923,9
1622697269.859663,9
1622697269.969599,10
1622697270.074809,9
1622697270.180328,10
1622697270.283091,5
1622697270.389783,2
1622697270.494888,11
1622697270.601912,8
1622697270.712329,10
1622697270.821119,11
1622697270.930856,10
1622697271.034253,10
1622697271.140177,7
1622697271.248294,10
1622697271.353086,5
1622697271.456176,6
1622697271.560413,0
1622697271.673609,1
1622697271.789919,1
1622697271.893203,0
1622697271.998549,1
1622697272.101924,0
1622697272.230067,0
1622697272.341051,1
1622697272.444637,0
1622697272.549126,0
1622697272.652903,0
1622697272.755705,0
1622697272.858491,0
1622697272.962303,1
1622697273.077893,0
1622697273.201858,0
1622697273.308207,1
1622697273.413154,1
1622697273.529828,0
1622697273.634473,0
1622697273.739306,1
1622697273.857227,1
1622697273.961060,0
1622697274.078707,0
1622697274.184499,0
1622697274.287300,0
1622697274.394531,0
1622697274.498502,0
1622697274.602276,0
1622697274.705305,0
1622697274.811499,0
1622697274.914957,0
1622697275.091716,0
1622697275.233287,0
1622697275.354488,1
1622697275.469151,0
1622697275.593823,0
1622697275.703383,1
1622697275.816739,1
1622697275.920981,0
1622697276.030237,0
1622697276.133763,0
1622697276.236547,0
1622697276.339587,0
1622697276.442935,0
1622697276.568292,0
1622697276.673308,6
1622697276.786767,9
1622697276.909813,9
1622697277.024865,8
1622697277.128601,10
1622697277.231969,10
1622697277.338415,10
1622697277.448853,10
1622697277.552528,9
1622697277.663945,4
1622697277.767381,1
1622697277.872092,9
1622697277.975767,10
1622697278.079412,10
1622697278.183997,10
1622697278.287154,10
1622697278.390035,10
1622697278.493503,10
1622697278.597232,9
1622697278.700681,5
1622697278.804303,0
1622697278.908103,9
1622697279.011578,11
1622697279.114214,12
1622697279.217637,11
1622697279.320786,12
1622697279.424742,11
1622697279.528419,12
1622697279.631850,11
1622697279.735910,7
1622697279.839492,0
1622697279.945982,0
1622697280.052483,0
1622697280.164055,0
1622697280.267246,0
1622697280.370837,0
1622697280.480863,0
1622697280.594299,1
1622697280.698405,0
1622697280.802824,0
1622697280.906350,0
1622697281.009199,0
1622697281.114191,0
1622697281.217008,0
1622697281.321001,0
1622697281.426480,0
1622697281.554838,0
1622697281.669360,0
1622697281.791189,0
1622697281.894479,0
1622697281.997295,0
1622697282.100886,0
1622697282.204456,1
1622697282.308068,1
1622697282.413126,0
1622697282.517167,0
1622697282.620656,0
1622697282.724643,0
1622697282.828326,0
1622697282.931507,0
1622697283.034537,0
1622697283.138255,0
1622697283.241739,0
1622697283.345460,0
1622697283.449018,0
1622697283.553045,0
1622697283.658070,0
1622697283.761444,0
1622697283.866880,0
1622697283.970479,0
1622697284.077540,0
1622697284.180934,0
1622697284.286273,0
1622697284.390262,0
1622697284.502836,0
1622697284.617560,0
1622697284.721381,0
1622697284.847869,0
1622697284.953339,8
1622697285.056342,10
1622697285.160258,10
1622697285.263432,10
1622697285.368393,11
1622697285.471638,10
1622697285.578043,9
1622697285.681318,8
1622697285.787238,8
1622697285.904501,1
1622697286.019706,7
1622697286.124468,9
1622697286.228690,8
1622697286.335757,9
1622697286.440249,10
1622697286.543278,7
1622697286.646498,10
1622697286.749614,10
1622697286.852723,9
1622697286.956078,7
1622697287.059576,5
1622697287.177162,1
1622697287.280792,8
1622697287.384213,9
1622697287.487778,10
1622697287.590600,10
1622697287.695247,10
1622697287.799950,10
1622697287.904588,10
1622697288.010065,10
1622697288.113459,6
1622697288.216102,1
1622697288.325052,0
1622697288.449041,0
1622697288.557359,0
1622697288.665166,0
1622697288.770030,0
1622697288.876008,0
1622697288.979647,0
1622697289.083430,0
1622697289.200044,0
1622697289.315666,0
1622697289.444739,1
1622697289.555569,0
1622697289.676529,1
1622697289.789185,0
1622697289.893398,0
1622697290.005718,0
1622697290.108265,1
1622697290.211593,2
1622697290.314794,0
1622697290.418611,0
1622697290.522183,0
1622697290.626935,0
1622697290.729574,0
1622697290.835895,0
1622697290.939228,0
1622697291.044268,0
1622697291.147821,0
1622697291.252397,0
1622697291.355760,0
1622697291.470403,0
1622697291.578564,0
1622697291.681218,0
1622697291.791819,0
1622697291.895736,0
1622697292.007742,0
1622697292.110424,0
1622697292.234923,0
1622697292.338073,0
1622697292.440710,0
1622697292.545940,1
1622697292.649210,1
1622697292.755500,1
1622697292.861500,1
1622697292.965342,0
1622697293.068306,0
1622697293.173135,0
1622697293.276634,0
1622697293.381628,6
1622697293.484868,8
1622697293.589815,9
1622697293.694964,8
1622697293.799019,9
1622697293.903730,8
1622697294.007855,8
1622697294.114231,8
1622697294.217794,7
1622697294.322006,5
1622697294.426337,4
1622697294.531595,1
1622697294.635486,5
1622697294.739934,9
1622697294.848344,10
1622697294.953714,10
1622697295.056795,11
1622697295.159560,10
1622697295.267679,10
1622697295.384781,10
1622697295.520860,10
1622697295.642963,3
1622697295.746595,7
1622697295.850459,8
1622697295.958705,8
1622697296.062546,8
1622697296.176917,8
1622697296.290383,8
1622697296.415737,8
1622697296.521582,9
1622697296.624412,10
1622697296.729537,7
1622697296.844038,4
1622697296.946631,0
1622697297.052676,1
1622697297.164272,0
1622697297.279095,0
1622697297.393984,0
1622697297.506356,0
1622697297.609675,0
1622697297.713518,0
1622697297.817056,0
1622697297.920997,0
1622697298.028165,0
1622697298.131866,0
1622697298.235690,0
1622697298.338475,0
1622697298.442145,0
1622697298.544933,0
1622697298.647900,0
1622697298.751231,0
1622697298.854225,0
1622697298.957994,0
1622697299.061734,0
1622697299.165663,1
1622697299.270657,1
1622697299.374279,0
1622697299.478121,0
1622697299.581019,1
1622697299.684585,1
1622697299.792227,0
1622697299.896109,1
1622697299.999677,1
1622697300.102894,1
1622697300.205455,1
1622697300.308671,0
1622697300.412287,1
1622697300.517058,0
1622697300.620552,0
1622697300.725807,0
1622697300.830210,0
1622697300.934137,0
1622697301.036858,0
1622697301.143435,0
1622697301.246967,0
1622697301.351695,0
1622697301.454849,0
1622697301.561139,0
1622697301.666015,0
1622697301.784542,0
1622697301.901099,0
1622697302.011146,1
1622697302.114999,8
1622697302.218845,8
1622697302.323733,9
1622697302.427989,9
1622697302.531509,8
1622697302.634449,8
1622697302.740351,9
1622697302.844507,8
1622697302.950206,6
1622697303.053954,3
1622697303.156943,2
1622697303.259806,4
1622697303.363023,8
1622697303.470464,8
1622697303.578073,8
1622697303.688190,9
1622697303.792821,7
1622697303.899654,7
1622697304.008565,9
1622697304.122241,6
1622697304.229446,4
1622697304.332597,0
1622697304.440364,10
1622697304.545034,10
1622697304.662244,10
1622697304.787923,9
1622697304.897550,9
1622697305.013982,9
1622697305.117262,10
1622697305.222297,9
1622697305.336930,9
1622697305.442159,3
1622697305.545712,1
1622697305.649319,0
1622697305.752418,1
1622697305.871087,1
1622697306.025158,0
1622697306.219867,0
1622697306.323544,1
1622697306.429543,1
1622697306.540013,0
1622697306.643142,0
1622697306.762862,1
1622697306.875412,0
1622697306.980627,1
1622697307.089466,1
1622697307.197838,1
1622697307.303601,1
1622697307.406895,1
1622697307.510531,1
1622697307.615030,1
1622697307.718483,1
1622697307.821839,1
1622697307.925229,1
1622697308.029220,1
1622697308.133889,1
1622697308.238127,1
1622697308.343591,1
1622697308.448061,0
1622697308.551363,1
1622697308.654339,1
1622697308.764762,1
1622697308.868060,0
1622697308.978355,0
1622697309.081230,0
1622697309.185505,0
1622697309.289232,0
1622697309.392247,0
1622697309.507380,0
1622697309.613305,0
1622697309.739526,0
1622697309.843868,1
1622697309.948035,1
1622697310.052252,1
1622697310.157404,1
1622697310.261053,1
1622697310.364237,1
1622697310.467132,1
1622697310.573769,5
1622697310.680660,7
1622697310.783743,8
1622697310.887818,8
1622697310.993020,8
1622697311.096601,9
1622697311.202283,10
1622697311.306018,10
1622697311.411967,9
1622697311.515149,5
1622697311.625590,2
1622697311.730865,5
1622697311.837267,8
1622697311.998352,8
1622697312.102178,8
1622697312.205964,9
1622697312.309586,8
1622697312.412589,8
1622697312.537666,9
1622697312.665411,7
1622697312.768657,4
1622697312.881392,0
1622697312.994501,3
1622697313.097763,11
1622697313.211488,10
1622697313.319901,11
1622697313.424984,12
1622697313.530454,11
